Transcript/RepeatID (cmd=analyzeRepeats.pl rna mm10 -strand both -count exons -d CD8TCell-KLRGhi-RNA-LCMV-12d-KAA-14-10-31 CD8TCell-KLRGhi-RNA-LCMV-7d-KAA-14-10-31 CD8TCell-KLRGlo-RNA-LCMV-12d-KAA-14-10-31 CD8TCell-KLRGlo-RNA-LCMV-7d-KAA-14-10-31 CD8TCell-RNA-LCMV-0d-KAA-14-10-31 CD8TCell-RNA-LCMV-35d-rep1-KAA-14-10-31 CD8TCell-RNA-LCMV-35d-rep2-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGhi-RNA-LCMV-12d-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGhi-RNA-LCMV-7d-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGlo-RNA-LCMV-7d-KAA-14-10-31 Foxo1-KO-CD8TCell-RNA-LCMV-0d-KAA-14-10-31 -noadj -condenseGenes) (cmd=getDiffExpression.pl tag_counts.txt KLRGhi-LCMV-12d KLRGhi-LCMV-7d KLRGlo-LCMV-12d KLRGlo-LCMV-7d RNA-LCMV-0d RNA-LCMV-35d-rep1 RNA-LCMV-35d-rep2 Foxo1-KO-KLRGhi-LCMV-12d Foxo1-KO-KLRGhi-LCMV-7d Foxo1-KO-KLRGlo-LCMV-7d Foxo1-KO-LCMV-0d)	Annotation/Divergence	KLRGhi-LCMV-7d vs. RNA-LCMV-0d logFC	KLRGhi-LCMV-7d vs. RNA-LCMV-0d FDR	KLRGhi-LCMV-7d vs. RNA-LCMV-0d logCPM
NM_019703	Pfkp|1200015H23Rik|9330125N24Rik|ATP-PFK|PFK-C|PFK-P|-|13 A1|13|protein-coding	-1.75004155378576	0.0026420142153412603	8.221900013953661
NM_009145	Nptn|AW554172|SDR-1|Sdfr1|-|9 B|9|protein-coding	-1.74374486607438	0.0027860874316485698	7.71695689110685
NM_172746	Hirip3|B130036O03|C86302|-|7 F3|7|protein-coding	-1.7427150930629798	0.00397755765967355	4.5530616238307
NM_029842	Kdm8|3110005O21Rik|Jmjd5|-|7 F3|7|protein-coding	-1.73532396538807	0.0052579298181100395	3.72566698058927
NM_019803	Ube2g2|1110003O05Rik|D10Xrf369|UBC7|Ubc7p|-|10 C1|10 39.72 cM|protein-coding	-1.73525054860253	0.00296999638642431	7.491287971481169
NM_153083	Thtpa|AW122966|-|14 C1|14|protein-coding	-1.73397587234553	0.00360454448107473	5.24777801342189
NR_033518	Gm16039|OTTMUSG00000029336|-|6 A1|6|ncRNA	-1.7333973288855702	0.00474741573565228	4.11636755891385
NM_007523	Bak1|Bak|N-BAK1|N-Bak|-|17|17 B|protein-coding	-1.7328281847833502	0.00301163999796982	7.594375563914161
NM_173347	Prune|9230112O05Rik|C130058A12|DRES-17|HTCD37|PRUNEM1|Prune-M1|-|3 F2.1|3|protein-coding	-1.73232989925356	0.0033113486933235	6.00560822381417
NR_045845	Gm5547|EG433637|-|3 F2.2|3|ncRNA	-1.73014629620611	0.00694081004924359	3.2896079508039504
NM_013863	Bag3|AA407278|Bis|mg638|MNCb-2243|7 F3|7|protein-coding	-1.7272454044466201	0.00421577051896561	4.511781658657269
NM_019393	Exosc9|PM/Scl-75|Pmscl1|RRP45|p5|p6|-|3 B|3|protein-coding	-1.7264085119777097	0.0036024693394195	5.6490895779695
NM_028120	Cep89|2610507L03Rik|Ccdc123|-|7 B2|7|protein-coding	-1.7262246837536102	0.00526055640452385	3.81822067972822
NM_001113474	Lair1|5133400O11Rik|BB115266|D7Bwg0421e|Lair-1|mLair-1|-|7 A1|7 2.31 cM|protein-coding	-1.7259618349231898	0.0037872008999828705	5.26386271770766
NM_011045	Pcna|-|RP23-33N15.1|2 F2|2 64.15 cM|protein-coding	-1.7244951211001998	0.00318517646879272	7.37597239306761
NM_010093	E2f3|E2F3b|E2f3a|RP23-235O1.1|13|13 A3.3|protein-coding	-1.72355426344762	0.00418068614552876	4.748186538618651
NM_001100460	Zbtb42|EG382639|Gm5188|simiRP58|-|12 F1|12|protein-coding	-1.7228288509333998	0.00497900867031158	4.1470152532015
NM_001286391	Zfp821|4930566A11Rik|Znf821|-|8 D3|8|protein-coding	-1.71577805930235	0.007142478760766859	3.2256155215852003
NM_008568	Mcm7|AI747533|Mcmd7|mCDC47|-|5|5 G1|protein-coding	-1.7140706393420801	0.00343660812867571	7.27208703605986
NM_025364	Sarnp|1110005A23Rik|Cip29|-|10|10 C1|protein-coding	-1.71329700065824	0.008529720979565709	2.94638874916059
NM_134092	Mtbp|AI429604|MDM2BP|-|15 D1|15|protein-coding	-1.7130313258771699	0.00419860828870584	5.10052755569862
NM_027435	Atad2|2610509G12Rik|-|15|15 D2|protein-coding	-1.71029421248397	0.0035937319233095796	6.83664381948324
NM_007874	Reep5|AI324241|AU022809|AW495741|DP1/TB2|Dp1|R74856|TB2/DP1|-|18 B1|18|protein-coding	-1.7088392796901202	0.00350213021375228	7.930789448181041
NM_007746	Map3k8|Cot|Cot/Tpl2|Est|Estf|Tpl-2|Tpl2|c-COT|-|18 A1|18 2.73 cM|protein-coding	-1.7044936492071399	0.0044340659113726	5.22969732918133
NM_001099276	Pik3c2b|C330011J12Rik|Gm199|PI3K-C2beta|PI3KC2beta|-|1 E4|1|protein-coding	-1.7030113331428602	0.0063402900700834895	3.7516720403618904
NM_023210	Anp32e|2810018A15Rik|AI047746|AI326868|CPD1|LANP-L|LANPL|mLANP-L|-|3 F2.1|3|protein-coding	-1.70281912691247	0.00363615514958427	8.138900533370741
NM_001077509	Tnfrsf9|4-1BB|A930040I11Rik|AA408498|AI325004|CDw137|Cd137|ILA|Ly63|RP23-272N19.6|4 E2|4 81.52 cM|protein-coding	-1.69864836379585	0.00566927840898546	4.19394780982261
NM_001081238	Palb2|BC066140|-|7 F3|7|protein-coding	-1.69689208188893	0.00722355254361552	3.54737405157359
NM_010344	Gsr|AI325518|D8Ertd238e|Gr-1|Gr1|-|8 A4|8 20.69 cM|protein-coding	-1.6929641039018704	0.00419915983153368	6.485233959365081
NM_001013026	Ttf2|4632434F22Rik|8030447N19|AV218430|DN-358O3.2|3 F2.2|3|protein-coding	-1.6896139341611103	0.00448770958317181	5.95429208784837
NM_019989	Sh3bgrl|1190008F14Rik|RP23-252O5.1|X D|X|protein-coding	-1.68681562901227	0.00430127029714571	6.62377020302164
NM_021299	Ak3|AA407498|AI506714|AK-3|Ak3l|Ak3l1|Akl3l|-|19 C1|19|protein-coding	-1.68270440118393	0.0042883764451795	7.247035059368369
NM_001164885	Lpin2|2610511G02Rik|AI481352|AW742896|-|17 E1.3|17|protein-coding	-1.68091126476875	0.00474741573565228	5.77709617022582
NM_009843	Ctla4|Cd152|Ctla-4|Ly-56|CH29-120A16.2|1 C|1 30.58 cM|protein-coding	-1.6774649948515201	0.0050500820296319	5.373532964009909
NM_023279	Tubb3|3200002H15Rik|M(beta)3|M(beta)6|-|8 E1|8|protein-coding	-1.67529449415562	0.007487733782711191	3.7056001911500602
NM_016681	Chek2|CHK2|Cds1|HUCDS1|Rad53|-|5 F|5|protein-coding	-1.67314109403845	0.00861543778230446	3.4562188491938994
NM_026845	Ppil1|1110060O10Rik|AI327391|Cypl1|-|17 A3.3|17|protein-coding	-1.6677310525307802	0.00504388814936377	6.11170884258822
NM_026746	Nsmce2|1110014D18Rik|AI661537|-|15 D1|15|protein-coding	-1.6658883536511102	0.00698352550065165	4.19623166547949
NM_177178	Lmbrd2|9930036E21Rik|-|15 A1|15|protein-coding	-1.66285807450558	0.00879977866339542	3.56385695818539
NM_007830	Dbi|ACBD1|Acbp|EP|endozepine|-|1|1 E2|protein-coding	-1.6579137369223003	0.00570333130923761	5.488178524279901
NM_030198	Gins3|2700085M18Rik|AI616142|-|8 D1|8|protein-coding	-1.6569064436843797	0.00730135804045232	4.19837314366064
NM_146218	Rfwd3|BC027246|-|8 E1|8|protein-coding	-1.6546933951616103	0.00558572397018541	5.9674223203983
NM_133878	Rcc1|4931417M11Rik|AI326872|Chc1|WI1-2643G14.3|4 D2.3|4|protein-coding	-1.6529820644315902	0.00557522851068066	6.11235421751798
NM_019835	B4galt5|9430078I07Rik|AW049941|AW539721|RP23-105M23.2|2 H3|2|protein-coding	-1.65179039325943	0.00518251592424658	7.525463331561659
NM_026524	Mid1ip1|3110038L01Rik|Mig12|S14R|RP23-130J1.1|X|X A1.2|protein-coding	-1.6463424048400501	0.00604752969617721	5.557404043610751
NM_130796	Snx18|Snag1|-|13 D2.2|13|protein-coding	-1.64495744085312	0.00586837894721096	6.04611734733102
NM_011401	Slc2a3|AA408729|AL023014|AL024341|AU040424|C78366|Glut-3|Glut3|-|6 F2|6 57.82 cM|protein-coding	-1.6365621081875101	0.0057936636120169	7.25286101054834
NM_029758	Fam49a|2410157M17Rik|9630047E15|D12Ertd553e|-|12 A1.1|12 5.63 cM|protein-coding	-1.6350659368362002	0.00604752969617721	6.51730876430418
NM_008641	Mast2|MAST205|Mtssk|RP23-276M23.5|4|4 C7|protein-coding	-1.63382807506174	0.00652375802251847	5.710917655012589
NM_026660	Mfsd10|0610009O03Rik|Tetran|-|5 B2|5|protein-coding	-1.6317808418464899	0.006937256242743921	5.28619937087865
NM_134024	Tubg1|1500010O08Rik|AI451582|AI503389|Tubg|RP23-440M18.7|11 D|11 64.24 cM|protein-coding	-1.62848744142183	0.00667814331060094	5.95281641994398
NM_175352	Unc119b|AA407659|AI414892|-|5 F|5|protein-coding	-1.6279482892541999	0.00621206896157779	6.928686376732331
NM_178912	Fancm|AI427100|C730036B14Rik|D12Ertd364e|-|12 C1|12 27.21 cM|protein-coding	-1.62242277397799	0.007612954130010509	5.122134485232481
NM_001080944	Atp8b4|A530043E15|Im|RP23-460B5.1|2 F1|2|protein-coding	-1.6218196704333503	0.00627993744995306	8.0642453946367
NM_145211	Oas1a|L3|-|5 F|5 60.65 cM|protein-coding	-1.6200579846086498	0.009513985279358879	4.13459083827307
NM_053179	Nans|4632418E04Rik|BB056474|Sas|RP23-117B19.4|4|4 B2|protein-coding	-1.6154978175224999	0.00672932680079625	7.085089822962639
NM_009344	Phlda1|DT1P1B11|TDAG51|Tdag|-|10 D1|10|protein-coding	-1.61402649599594	0.008018882827991241	5.02550578033279
NM_001127338	Aldh7a1|Atq1|D18Wsu181e|-|18 D3|18 30.55 cM|protein-coding	-1.61146616969376	0.009552837447117159	4.23369120451311
NM_001013028	Tmem263|AI597468|-|10 C1|10|protein-coding	-1.60671724531284	0.008691885386666641	4.87568528569645
NM_033444	Clic1|Clcp|G6|-|17 B1|17 18.58 cM|protein-coding	-1.60365160670696	0.007021730491635921	8.99024438049335
NM_001289493	Gbp3|AW228655|Gbp4|-|3 H1|3|protein-coding	-1.5970244879948	0.00852701990929671	5.30882342040225
NM_001042558	Apaf1|6230400I06Rik|Apaf-1|Apaf1l|fog|mKIAA0413|-|10 C3-D1|10 45.47 cM|protein-coding	-1.59616746088079	0.007692065138290321	6.71138238228443
NM_018784	St3gal6|1700023B24Rik|AI930218|AW552396|Siat10|St3galVI|RP24-293N14.3|16 C1.2|16|protein-coding	-1.59464142938337	0.00818762538190641	6.06601282829414
NM_198001	1110008P14Rik|C79326|RP23-161B9.10|2 B|2|protein-coding	-1.5906241981981102	0.00922434203058117	5.04667264753625
NM_183183	Gprin3|C030038J10Rik|C730021L23|-|6 B3|6|protein-coding	-1.59029172376232	0.009981050427357	4.7911243347314105
NM_007512	Atpif1|Atpi|If1|RP23-63D8.5|4 D2.3|4|protein-coding	-1.58806928940243	0.00916764794141493	5.265704439453231
NM_001166623	Rbmx|hnRNP G|RP23-372E6.2|X A5|X|protein-coding	-1.5837284368421	0.00909933977885492	5.619895658724801
NM_177420	Psat1|D8Ertd814e|EPIP|PSA|Psat|-|19 A|19 10.86 cM|protein-coding	-1.5800365170973998	0.00869916326990506	6.53635774406664
NM_001291069	Golim4|3110027H23Rik|GIMPC|GPP130|Golph4|P138|-|3 E3|3|protein-coding	-1.5796240503026997	0.0096272737976275	5.27568422188972
NM_176979	Topbp1|1110031N14Rik|2810429C13Rik|AI256758|D430026L04Rik|mKIAA0259|-|9 F1|9|protein-coding	-1.57410819079025	0.00860615653949034	7.79820368424191
NM_025610	Asrgl1|2410004D18Rik|ALP|ALP1|AU040643|AW060375|-|19 A|19|protein-coding	-1.5724452277540502	0.009881985273464759	5.5659799531723895
NM_001285933	Kctd9|-|-|14 D1|14|protein-coding	-1.56838892508843	0.00988525523731959	5.68624398107412
NM_029478	Vmp1|3110098I04Rik|4930579A11Rik|AI787464|Tango5|Tmem49|ni-2|RP23-467J12.4|11 C|11|protein-coding	-1.56726863513807	0.00924443908237529	6.8604824281234
