id	sequence_identifier	chr_name	transcription_start	transcription_end	strand	score	rpkm	gene_peak_id	gene_peak_start	gene_peak_end	gene_peak_tag_count	tss_peak_id	tss_peak_start	tss_peak_end	tss_peak_tag_count
771382	NM_001190914	chr9	34525577	35036339	0	0.00903609166911331229349092824016571	0.00316608744350840007								
357419	NM_001190974	chr7	25761436	25786620	1	0.332838616271257178014687342751543856	0.15137011568852703852								
802371	NM_001190975	chr7	25757114	25788586	1	0.605619259978123380553660633926335752	0.26945335606846924657								
755461	NM_001190978	chr4	138269034	138295095	0	0.00803100234415415880485570761938582	0.0036399806505629026								
784138	NM_001190984	chr1	67000517	67038832	1	1.397332069622584001301630693263532012	0.61004118547847584967								
784138	NM_001190985	chr1	67000517	67038832	1	1.397332069622584001301630693263532012	0.61004118547847584967								
561262	NM_001190989	chr14	105258640	105309289	0	1.827301733536813734683774348338851882	0.77710213729919712006								
745785	NM_001191001	chr7	66689969	66717121	0	0.439541053179283879811629355749891135	0.19841120737522483973								
659933	NM_001191004	chr8	78804869	78821037	1	2.50166381014764175220197087510262	1.1903395284651817								
466562	NM_001191012	chr17	35063316	35065431	1	0.013689059054971141022807114181965844	0.00834089556556648073								
782761	NM_001191044	chr9	78395852	78423536	0	0.232940027941483752958113145268887377	0.10494931468775886291								
745908	NM_001191051	chr7	67222693	67228445	0	1.27441065003808123778320363616212341	0.6806789860662077477								
116660	NM_001193266	chr12	66606166	67059602	1	0.001458584710320851704157542262558947	0.00051573578903306837								
601468	NM_001193271	chr11	18933292	19016260	1	0.000915371499062397387516783469708897	0.00037226357168692739								
201047	NM_001193303	chr10	58323581	58423365	0	0.604081524436847822625830924153273136	0.24171992250589256517								
757150	NM_001193305	chr7	112225962	112355127	0	0.07995523620474173012297998422701456	0.03129072448502822905								
256496	NM_001193645	chr8	122578826	122608133	1	1.39838728044043105086295464598579533	0.62651586317863714319								
628019	NM_001193659	chr5	5505108	5514826	1	0.615477200169959186623778437555393311	0.30939453168812135907								
628019	NM_001193660	chr5	5505108	5514826	1	0.615477200169959186623778437555393311	0.30939453168812135907								
628019	NM_001193661	chr5	5505108	5514826	1	0.615477200169959186623778437555393311	0.30939453168812135907								
184579	NM_001195003	chr11	95274562	95310161	1	1.887080027674191981308888598681479685	0.82966747613798230415								
622071	NM_001195004	chr11	95271806	95310164	1	3.72292273782600408184559882931808	1.6251637802340542								
221236	NM_001195006	chr8	95708799	95715009	0	0.379198012588195304734419451523715324	0.20068978997861355861								
627184	NM_001195023	chr11	120379816	120437701	1	2.285791190376305349091769422507334016	0.96020053728819174528								
720130	NM_001195025	chr1	132316332	132333074	0	0.086160180118067688805749527847909672	0.04084762180604572632								
434754	NM_001195031	chr3	9687490	9833589	1	1.39543859441307197091304915894891152	0.5404429331357607144								
689784	NM_001195036	chr10	18129018	18210506	1	0.009836835174940340877751669838878348	0.00400683157002375124	1059	18193294	18193476	31.1				
689425	NM_001195065	chr10	13207718	13474360	1	0.039458917413682874075364467156091294	0.01454544604556775713								
689425	NM_001195066	chr10	13207718	13474360	1	0.039458917413682874075364467156091294	0.01454544604556775713								
700961	NM_001195075	chr13	58004943	58096215	1	0.10177285446055589343693794166166023	0.04104249183551305915	1545	58067505	58067687	24.6				
324367	NM_001195083	chr4	128656686	128752785	0	0.67871432698657914737745821439667548	0.2724765313653372986								
830510	NM_001195086	chr7	144476750	144553742	1	1.342382379651120357014828871894890976	0.54955742126886700434								
161154	NM_001195088	chr11	117782792	117792838	0	12.31342179997209121201774003604291	6.1670346116391167								
579301	NM_001195089	chr11	117782267	117793155	0	15.7914062272485162367869953722107	7.8389937222499313								
579301	NM_001195090	chr11	117782267	117793155	0	15.7914062272485162367869953722107	7.8389937222499313								
735930	NM_001195091	chr7	28756157	28758991	0	1.123370385321064943017060964640216701	0.65679183219256791863								
644885	NM_001195094	chr5	120628334	120631700	1	0.59522485375614368371524537163914268	0.34006552100116466903								
689425	NM_001195096	chr10	13207718	13474360	1	0.039458917413682874075364467156091294	0.01454544604556775713								
324367	NM_001195130	chr4	128656686	128752785	0	0.67871432698657914737745821439667548	0.2724765313653372986								
733944	NM_001195205	chr16	18248859	18254827	0	13.61968289160109235715576832151943	7.2423923532625713								
542273	NM_001195229	chr14	14853868	15001061	0	0.008015899168945859493645567260058806	0.00310254863349126451								
632183	NM_001195244	chr8	3621541	3624226	0	7.7030001162189942730336149981122	4.5371801299545994								
632391	NM_001195258	chr8	4248204	4251421	0	1.57807039539819397551590820127831561	0.90701018595188257382								
428595	NM_001195265	chr19	45026900	45040344	1	0.029084357288318461843368277946699159	0.01411159177612054591								
699293	NM_001195268	chr10	79697267	80347694	1	14.78107742060617013511297142431795	5.0854672102987335								
736215	NM_001195284	chr4	53662388	53704231	0	0.036777483984964059828944526076715688	0.01592253123224082126								
465060	NM_001195298	chr17	33875714	33890667	1	1.71196430688606926199286121763143098	0.82130072253397247495								
49703	NM_001195338	chr19	53929898	53944621	1	2.77700282144543211663616271265474	1.3344282944433801								
430634	NM_001195348	chr19	53929663	53944621	1	3.7168063019935261773449183176878	1.7830441569654603								
90227	NM_001195390	chr2	153619412	153632714	1	1.752809068593055444800872620577703299	0.85142154002796690131								
665120	NM_001195413	chr8	95241221	95282171	1	0.00161436285517925217844248482457054	0.0007003533345266378	1518	95245221	95245403	24.6				
839583	NM_001195437	chr9	110914716	110916784	1	0.14302868975111455267832932397198328	0.08743628995726022383								
74400	NM_001195485	chr17	80201533	80207297	1	5.0367056161678023303520857446558	2.6894953707207155	2038	80207311	80207493	21.4	2038	80207311	80207493	21.4
476613	NM_001195486	chr17	80200029	80205476	1	39.62538831713894212132470636773676	21.3040075691906404	2038	80207311	80207493	21.4	2038	80207311	80207493	21.4
476613	NM_001195487	chr17	80200029	80205476	1	39.62538831713894212132470636773676	21.3040075691906404	2038	80207311	80207493	21.4	2038	80207311	80207493	21.4
448871	NM_001195496	chr3	86786161	86920829	1	0.1371590980165844603742566783691698	0.05348769838423446455								
448871	NM_001195497	chr3	86786161	86920829	1	0.1371590980165844603742566783691698	0.05348769838423446455								
448871	NM_001195498	chr3	86786161	86920829	1	0.1371590980165844603742566783691698	0.05348769838423446455								
448871	NM_001195499	chr3	86786161	86920829	1	0.1371590980165844603742566783691698	0.05348769838423446455								
448871	NM_001195500	chr3	86786161	86920829	1	0.1371590980165844603742566783691698	0.05348769838423446455								
817790	NM_001195529	chr7	99624179	99626774	1	0.083287998547691627441453154809826168	0.04929032313996740472								
661979	NM_001195531	chr8	85067581	85067929	1	0.26788259450114460821851131146761628	0.24653440746877086844								
14910	NM_001195537	chr15	76294439	76296935	0	7.4316152765620209717300854279403	4.4220525510000531								
392356	NM_001195538	chr3	55247247	55534756	0	0.002157019510484280896235223133207824	0.00079035577315749164								
392356	NM_001195539	chr3	55247247	55534756	0	0.002157019510484280896235223133207824	0.00079035577315749164								
392356	NM_001195540	chr3	55247247	55534756	0	0.002157019510484280896235223133207824	0.00079035577315749164								
824536	NM_001195565	chr4	151060282	151861735	1	0.03939325070132022422920628405009072	0.0133451165258937332								
487515	NM_001195633	chr18	77938504	78035075	0	0.7792393721961573581643922314883707	0.31269945961189444437								
420144	NM_001195673	chr17	56770271	56772172	0	0.33916259398376958813221643138526225	0.2099454283668309605								
755490	NM_001195727	chr7	105375097	105378324	0	1.263347497574619586881092825248637344	0.72582070119952258394								
360719	NM_001195730	chr4	129608635	129612120	1	0.57642400201865445416606781608681625	0.3278239937848046775								
432987	NM_001195748	chr15	36020245	36120416	1	0.0089194171213474561215225632507112	0.003567853632641438								
400364	NM_001195760	chr3	90590774	90591483	0	0.222949040081160042614421292108121048	0.16468569645900522764								
822939	NM_001195774	chr7	118972101	118990227	1	0.142102588487523136134132838415779161	0.06681666108698027617								
7589	NM_001197024	chr17	25188717	25234492	0	1.438993760821119921724398690845827818	0.61776142586878581651								
403727	NM_001197046	chr17	8165528	8196477	0	1.03631921659924629479307802966445692	0.4618337704905083414								
817224	NM_001197082	chr4	132331917	132345246	1	3.68160211625993628723340888837798	1.7879385426277934	1318	132345704	132345886	26.8	1318	132345704	132345886	26.8
605534	NM_001197147	chr5	89001996	89238100	0	0.002033217282922927691765065264245648	0.00075686460280163092								
157553	NM_001197321	chr6	98927555	99432438	1	0.53127385122437820682617914321526303	0.18631317947382556162	1104	99257753	99257935	30				
590016	NM_001197322	chr6	98925347	99435363	1	0.595126448743159795134649716531030366	0.20854503146267383878								
15893	NM_001198560	chr17	35439176	35443662	0	147.47957557534432059785523634963376	81.2077882968750352								
417634	NM_001198561	chr17	35440584	35443379	0	47.22511193177872765289356368435516	27.6630917539270902								
284216	NM_001198565	chr1	12706087	12791260	0	0.002681233479806237578476572604663888	0.00108787903395259158								
710907	NM_001198566	chr1	12706087	12859412	0	0.00130560998396245789608820966085496	0.00050360565525893649								
714989	NM_001198570	chr1	60409658	60481210	0	0.469207017380796849338560232458176048	0.19335139667443751702								
714989	NM_001198571	chr1	60409658	60481210	0	0.469207017380796849338560232458176048	0.19335139667443751702								
342550	NM_001198573	chr1	87945117	88002207	1	0.42060167987435097491193555167582976	0.17690760300798209664								
513604	NM_001198587	chr12	88968201	90183534	0	0.000358971385693950188787585850618638	0.00011799295256365881								
662512	NM_001198635	chr10	20150612	20281520	0	0.10553748497536728857132254519044864	0.0412553492511747404								
835206	NM_001198789	chr9	72979775	72985329	1	0.31320525369750621766445670212330258	0.16799434545635596015	651	72985483	72985665	39.6	651	72985483	72985665	39.6
266399	NM_001198794	chr9	21528860	21545026	0	2.001782158081439896790572458113544912	0.95249859603541118256								
19582	NM_001198808	chr2	10375024	10578089	0	0.011647124762995744003907837042851818	0.00438917109878218419								
438653	NM_001198809	chr2	10372526	10595023	0	0.02658815093307929731438299931697056	0.0099451922162159264								
292453	NM_001198823	chr16	84972703	85120577	1	0.022403819369660477491283402866159134	0.00866801660585390474								
772953	NM_001198824	chr16	84954442	85173690	1	0.024719737022926018613333419941162738	0.00925739012230362483								
772953	NM_001198825	chr16	84954442	85173690	1	0.024719737022926018613333419941162738	0.00925739012230362483								
772953	NM_001198826	chr16	84954442	85173690	1	0.024719737022926018613333419941162738	0.00925739012230362483								
467373	NM_001198831	chr17	35681622	35702189	1	0.249580900947461884317108704545731771	0.11584306822538510871								
467373	NM_001198833	chr17	35681622	35702189	1	0.249580900947461884317108704545731771	0.11584306822538510871								
502074	NM_001198835	chr12	51593736	51605656	0	0.04555803302902236704401375945823346	0.0223929361738253869								
209069	NM_001198859	chr5	33247881	33274985	1	5.26758624301205402017029618039288	2.3782324287681576								
630317	NM_001198860	chr5	33247698	33275053	1	12.93745568136428122683915186724016	5.8357452683197648								
630317	NM_001198861	chr5	33247698	33275053	1	12.93745568136428122683915186724016	5.8357452683197648								
126528	NM_001198866	chr6	83165934	83199915	0	4.08893908720848061950642416866849	1.8057951764558671								
541348	NM_001198867	chr6	83165934	83199936	0	4.10208421203221020392608337100344	1.8114924920865209								
458559	NM_001198872	chr2	71211747	71263305	0	2.95280271085340824187230800800046	1.2536799265293799								
458559	NM_001198873	chr2	71211747	71263305	0	2.95280271085340824187230800800046	1.2536799265293799								
458559	NM_001198874	chr2	71211747	71263305	0	2.95280271085340824187230800800046	1.2536799265293799								
458559	NM_001198875	chr2	71211747	71263305	0	2.95280271085340824187230800800046	1.2536799265293799								
458559	NM_001198876	chr2	71211747	71263305	0	2.95280271085340824187230800800046	1.2536799265293799								
458559	NM_001198877	chr2	71211747	71263305	0	2.95280271085340824187230800800046	1.2536799265293799								
458559	NM_001198878	chr2	71211747	71263305	0	2.95280271085340824187230800800046	1.2536799265293799								
597369	NM_001198886	chr5	27065406	27714170	0	0.000691737187163468513764059763326472	0.00023803947715499972								
645640	NM_001198894	chr8	94977339	95014207	0	0.47290465650269004891133722597580491	0.20721896160380680978								
398716	NM_001198911	chr3	88616190	88648101	0	11.21672264226472211964543740240811	4.9838548613832873								
398716	NM_001198912	chr3	88616190	88648101	0	11.21672264226472211964543740240811	4.9838548613832873								
398716	NM_001198913	chr3	88616190	88648101	0	11.21672264226472211964543740240811	4.9838548613832873								
690217	NM_001198914	chr10	21124937	21161005	1	1.02312259727108930105594303280281416	0.44925824703327496088								
